customer_id,zipcode,city,order_id,payment_type,review_id,name,family,email
6e359a57a91f84095cc64e1b351aef8c,4571,sao paulo,dd78f560c270f1909639c11b925620ea,credit_card,fe3db7c069d694bab50cc43463f91608,ali,rasoli,ali.rasoli@gmail.com
e0eea8f69a457b3f1fa246e44c9ebefd,29311,cachoeiro de itapemirim,91b2a010e1e45e6ba3d133fa997597be,credit_card,e07eee7ad7666276bd8b27fbd83fd1ff,ali,rasoli,ali.rasoli@gmail.com
e3109970a3fe8021d5ff82c577ce5606,5528,sao paulo,ecab90c9933c58908d3d6add7c6f5ae3,boleto,2c5e27fc178bde7ac173c9c62c31b070,ali,rasoli,ali.rasoli@gmail.com
261cb4f92498ca05d5bd1a327a261d9c,12235,sao jose dos campos,f70a0aff17df5a6cdd9a7196128bd354,credit_card,540e7bbb2d06cfb7f85f3a88ba7ac97f,ali,rasoli,ali.rasoli@gmail.com
6f92779347724b67e44e3224f3b4cffd,18130,sao roque,1790eea0b567cf50911c057cf20f90f9,credit_card,6a18a4001ae7fd911b3b9fb13686d105,ali,rasoli,ali.rasoli@gmail.com
2d5831cb2dff7cdefba62e950ae3dc7b,42800,camacari,989225ba6d0ebd5873335f7e01de2ae7,credit_card,58044bca115705a48fe0e00a21390c54,ali,rasoli,ali.rasoli@gmail.com
b2bed119388167a954382cca36c4777f,27525,resende,d887b52c6516beb39e8cd44a5f8b60f7,credit_card,19a52a2297e5289ab4187d238d335982,ali,rasoli,ali.rasoli@gmail.com
469634941c27cd844170935a3cf60b95,81750,curitiba,b276e4f8c0fb86bd82fce576f21713e0,credit_card,c92cdd7dd544a01aa35137f901669cdf,ali,rasoli,ali.rasoli@gmail.com
df0aa5b8586495e0ddf6b601122e43a1,13175,sumare,8563039e855156e48fccee4d611a3196,credit_card,c0f4c8301f8c29d6f53d239e194bb4c2,ali,rasoli,ali.rasoli@gmail.com
41c8f4b570869791379a925899a6af8a,7170,guarulhos,60550084e6b4c0cb89a87df1f3e5ebd9,credit_card,08c9d79ec0eba1d252e3f52f14b8e6a9,ali,rasoli,ali.rasoli@gmail.com
54f755c3fd2709231f9964a1430c5218,93415,novo hamburgo,5acce57f8d9dfd55fa48e212a641a69d,credit_card,2170c9452c2216457b36003fe2969fbb,ali,rasoli,ali.rasoli@gmail.com
4c06b42fbf7b97ab10779cda5549cd1c,65075,sao luis,434d158e96bdd6972ad6e6d73ddcfd22,credit_card,b193ff3c9f32a01f3a0d9ae26b94d244,ali,rasoli,ali.rasoli@gmail.com
b6368ca0f56d4632f44d58ca431487b2,88104,sao jose,7206b86ea789983f7a273ea7fa0bc2a8,boleto,9fd59cd04b42f600df9f25e54082a8d1,ali,rasoli,ali.rasoli@gmail.com
4a0e66fd30684aa1409cd1b66fec77cc,7176,guarulhos,1e7aff52cdbb2451ace09d0f848c3699,credit_card,ab3056e4fb5a36df4b58c1746e4a6b8f,ali,rasoli,ali.rasoli@gmail.com
c168abb9077b7821adae01dc1f0886c5,35960,santa barbara,6ea2f835b4556291ffdc53fa0b3b95e8,credit_card,eb26c2bfb5030f57dcef30d3f111eb1e,ali,rasoli,ali.rasoli@gmail.com
a3b0fda37bae14cf754877bed475e80c,5727,sao paulo,948097deef559c742e7ce321e5e58919,boleto,caf7d6d68090fedf0f47b27aff4b4eaf,ali,rasoli,ali.rasoli@gmail.com
0ccd415657ae8a6cd1c71b00155a019e,7053,guarulhos,d22e9fa5731b9e30e8b27afcdc2f8563,credit_card,86c5cfa7fcbde303f704b60a78ced7d6,ali,rasoli,ali.rasoli@gmail.com
c532a74a3ebf1bacce2e2bcce3783317,14026,ribeirao preto,ee64d42b8cf066f35eac1cf57de1aa85,boleto,6f3eb43ec2f5092cf04c8d705864a8ac,ali,rasoli,ali.rasoli@gmail.com
19cecb194f54e614b70d971306a9931b,30320,belo horizonte,6ebaec694d7025e2ad4a05dba887c032,credit_card,3dc0777d97733a1d066f5b781e91577f,ali,rasoli,ali.rasoli@gmail.com
f34a6e874087ec1f0e3dab9fdf659c5d,38300,ituiutaba,d17dc4a904426827ca80f2ccb3a6be56,credit_card,e363a3c172db72d6a8b82d0726cd2ddb,ali,rasoli,ali.rasoli@gmail.com
c132855c926907970dcf6f2bf0b33a24,18740,taquarituba,25f4376934e13d3508486352e11a5db0,credit_card,890ec1767be8eb104877db6d68eaade5,ali,rasoli,ali.rasoli@gmail.com
df85b96ba2ce3e49bde101b1614f52ac,83085,sao jose dos pinhais,5820a1100976432c7968a52da59e9364,credit_card,23f570a1b0db9566bee04521a0410c54,ali,rasoli,ali.rasoli@gmail.com
4d27341acd30a36bca39008ee9bb9050,89254,jaragua do sul,2ce1ad82022c1ba30c2079502ac725aa,credit_card,7d9ac3e98adc0c8ad579e6a2257d79f9,ali,rasoli,ali.rasoli@gmail.com
d3b6830d18c7de943d1e707d1f061d40,5351,sao paulo,138849fd84dff2fb4ca70a0a34c4aa1c,credit_card,c41bd21983e298a240410ebb391bf075,ali,rasoli,ali.rasoli@gmail.com
79de53946db384e2d7a9bd131792ad17,39406,montes claros,47aa4816b27ba60ec948cd019cc1afc1,credit_card,e233e51d11511bf30e568c76360ace52,ali,rasoli,ali.rasoli@gmail.com
a562ab1e728449e3461829dfe2e36f73,14860,barrinha,9faeb9b2746b9d7526aef5acb08e2aa0,credit_card,1a74d76543e1b419b48daebee364c281,ali,rasoli,ali.rasoli@gmail.com
b64ed91eab98972150bdaf77ca921934,21310,rio de janeiro,641fb0752bf5b5940c376b3a8bb9dc52,boleto,1edd1a85161468a77e5fcb165be9b294,ali,rasoli,ali.rasoli@gmail.com
8247b5583327ab8be19f96e1fb82f77b,23970,parati,e425680f760cbc130be3e53a9773c584,boleto,94c4db81ff5c234f53b54a15a8a41583,ali,rasoli,ali.rasoli@gmail.com
8fcaa9368903f3a9a28aeaff28c14638,79804,dourados,40c5e18f7d112b59b3e5113a59a905b3,credit_card,3d94fd645cdaacc8c9f0dc0a2a1f5166,ali,rasoli,ali.rasoli@gmail.com
a9b0d1c26105279e1b8edc63d06bd668,5017,sao paulo,734e7d1bbaeb2ff82521ca0fe6fb6f79,credit_card,cb6fe4f91f83d9222b7c8e14959055e1,ali,rasoli,ali.rasoli@gmail.com
aa9f03ecd3728c9bd12e6d962c66c7cb,75388,trindade,66e4624ae69e7dc89bd50222b59f581f,credit_card,45a523faa4defdf60118a90301b8a23e,ali,rasoli,ali.rasoli@gmail.com
230c0d740401730c7197d16376893525,85808,cascavel,a685d016c8a26f71a0bb67821070e398,credit_card,6eab2c9b7ea4975a0b0357a4c464b356,ali,rasoli,ali.rasoli@gmail.com
a905baa530258422594f1b05615bd225,60140,fortaleza,2edfd6d1f0b4cd0db4bf37b1b224d855,credit_card,500c05500aa275953129f49799ee5c73,ali,rasoli,ali.rasoli@gmail.com
4fa19f7da692e6bf9602aaad3c372eda,72270,brasilia,68873cf91053cd11e6b49a766db5af1a,credit_card,399133d47ddc5f40df57c1ceba4e4540,ali,rasoli,ali.rasoli@gmail.com
03f846ad03437d864a8d2a22976dcafe,2075,sao paulo,f346ad4ee8f630e5e4ddaf862a34e6dd,credit_card,6a0969d0769d2f3ff6438809a1cc455e,ali,rasoli,ali.rasoli@gmail.com
de4e13fd7d6469c5ada77d0843c55e42,96015,pelotas,8f06cc6465925031568537b815f1198d,boleto,8a64945e89526e68bc16383391590232,ali,rasoli,ali.rasoli@gmail.com
8276de07ef25225d412b8462d73f8664,90010,porto alegre,ccbabeb0b02433bd0fcbac46e70339f2,credit_card,ca7402594d96f3231ee1bbae27da1e29,ali,rasoli,ali.rasoli@gmail.com
cc32707d2e2f7c92ab449f9b28154809,22440,rio de janeiro,688052146432ef8253587b930b01a06d,boleto,c0dbf9a325d2a2fece43873be47191e1,ali,rasoli,ali.rasoli@gmail.com
a02f66c3af7b16eec19ddcd98b645fe3,13323,salto,f271576bed568e896f99eb710cd3a6f8,credit_card,9924ac6169f2edc95ca3394e529f9580,ali,rasoli,ali.rasoli@gmail.com
26acee41e2f75689a5615892f06ea0bd,30190,belo horizonte,686541986ecfb7d9296eb67719973bf0,credit_card,e12a8d938f3092e010627d001f91d137,ali,rasoli,ali.rasoli@gmail.com
f64cdee66599119324ce57a97e43700d,13212,jundiai,68e48e68da1f50f7c5838ea75e3a20dd,boleto,109b5ce2dd11bb8460eff3b86da6fefc,ali,rasoli,ali.rasoli@gmail.com
7ab7a537b678b6dd73d825ff6ee7be9d,29307,cachoeiro de itapemirim,b52cc4919de82b4d696a4380d10804a3,voucher,6d06808638ec0701bccd70bc8d462c28,ali,rasoli,ali.rasoli@gmail.com
7300450cedf7e4c35c243c4a03c1e8a6,12280,cacapava,fdf128b3630c21adc9ca4fb8a51b68ec,credit_card,750d4311e8ddb6cba549ee86f06f0cca,ali,rasoli,ali.rasoli@gmail.com
4c7241af24b5344cb01fe687643de4fe,60336,fortaleza,a6aeb116d2cb5013eb8a94585b71ffef,voucher,951a3591f5bcc0b0c558461c9bf49d8e,ali,rasoli,ali.rasoli@gmail.com
97e126f19a6f04b3462619f36862bcd2,11310,sao vicente,fa516182d28f96f5f5c651026b0749ee,credit_card,77ed4f94b3638d1f0b0a2dd781c11a8c,ali,rasoli,ali.rasoli@gmail.com
6d27a9361e591da38c87a5e70253f3f2,38408,uberlandia,6abaad69b8b349c3a529b4b91ce18e46,boleto,2a3eba09af2fbcd3a20580e62e7b7465,ali,rasoli,ali.rasoli@gmail.com
6810c3dc47f641181fcc7f73275c3d19,37720,botelhos,974c1993ab8024d3ed16229183c2308d,credit_card,8b230a1373c6dc4bd867099fda1d7039,ali,rasoli,ali.rasoli@gmail.com
b514422efcf14bef34858a0829bef189,24431,sao goncalo,82bce245b1c9148f8d19a55b9ff70644,credit_card,4a1c0e7a111f33f2be53506db4887b1a,ali,rasoli,ali.rasoli@gmail.com
0aae2862f8eac77f10a34f44860720ac,5890,sao paulo,a910f58086d58b3ae6f37aa712d377b9,voucher,cb2fc3e5711b5ae85e0491ee18af63ed,ali,rasoli,ali.rasoli@gmail.com
6c9a5923526346cbc0bd7bbd92269c01,3733,sao paulo,bd4bd0194d6d29f83b8557d4b89b572a,credit_card,60c714ed14cef913944a3147094a4742,ali,rasoli,ali.rasoli@gmail.com
1b2cb35b19b40b61f953d32ea157b337,83709,araucaria,634e8f4c0f6744a626f77f39770ac6aa,credit_card,b42460e68676135205af8b8c13baf6ae,ali,rasoli,ali.rasoli@gmail.com
12d1b4294fef21016c9614eb31e55e15,11347,sao vicente,6d25592267349b322799e2beb687871e,credit_card,505587fad6e7130f579fe9f02017ede4,ali,rasoli,ali.rasoli@gmail.com
f6529ffebe6b3440d45d89604a4239ac,26272,nova iguacu,b8801cccd8068de30112e4f49903d74a,credit_card,c45811d9f90e22a81155b3a1e4a5c2e8,ali,rasoli,ali.rasoli@gmail.com
8264e3518163dd09211870b24a5d741d,5415,sao paulo,2711a938db643b3f0b62ee2c8a2784aa,credit_card,e29ab4a671400c41322e4855de633c6a,ali,rasoli,ali.rasoli@gmail.com
8392e3d4cfeec63f2a8bfea68bf1f91f,59655,areia branca,3bc77ce8be27211bac313c2daa402d1a,credit_card,c577faa817a66c6f1492728435f53cd0,ali,rasoli,ali.rasoli@gmail.com
38d1cd89306128348ffdf4cc23f3a50a,4548,sao paulo,10c320f977c6a18f91b2d14be13128c6,credit_card,8c6537ae1519a3c0375e4fd45438344b,ali,rasoli,ali.rasoli@gmail.com
91ec76836092bba85d11761078ed7bb5,28010,campos dos goytacazes,0a4a2fccb27bd83a892fa503987a595b,credit_card,34e5d18f3bb64d586812f8f1d8b53097,ali,rasoli,ali.rasoli@gmail.com
f9dfa0a2934ffbb22e66924952548be8,13573,sao carlos,e4de6d53ecff736bc68804b0b6e9f635,credit_card,5733e2aeeb52b99d044a2a3644e1305d,ali,rasoli,ali.rasoli@gmail.com
5a3260cfde2a918b597dada7ddd247bb,2175,sao paulo,6b860b35691d486e45dc98e3514ec5f6,debit_card,a34d2c4ace97245460e240e07db0212d,ali,rasoli,ali.rasoli@gmail.com
ee3a81b2771fec5f9e982cdb1b3a4804,37500,itajuba,ec341c54a5ebf8ee0a67a8632aa7579b,credit_card,9bdb93e1339cdbc9bbfd95c5df00f82b,ali,rasoli,ali.rasoli@gmail.com
784c407781aa34749a388c9283782b56,90670,porto alegre,cadbb3657dac2dbbd5b84b12e7b78aad,credit_card,0bd4dcc4f6c4621baf37f73495cad8c4,ali,rasoli,ali.rasoli@gmail.com
3f6ede29d4c69cd3316d2035b6cec1fb,9890,sao bernardo do campo,9defaf92cff22420e4e8ef7784815a55,credit_card,888f11883ff85fa5c07e6ae1192d85c4,ali,rasoli,ali.rasoli@gmail.com
6bed27564bd99d78d09c1fac13da56fd,13321,salto,20e0101b20700188cadb288126949685,credit_card,65dfeb60c40e3cbb0a1838285d86f885,ali,rasoli,ali.rasoli@gmail.com
670254dd2e886ffe621b3831afb47d7d,44380,cruz das almas,0e782c3705510e717d28907746cbda82,credit_card,50a1eaa2f96d6f3e02d0cd68d92bab75,ali,rasoli,ali.rasoli@gmail.com
f7cb015ff73be957ee6a30e2577742c5,27700,vassouras,d3d6788577c9592da441752e8a1dd5e3,credit_card,1090909faae22e5ab76903e8493063f1,ali,rasoli,ali.rasoli@gmail.com
ea2196dc456ba36fe4f6b81dca4867d4,44033,feira de santana,86f21bf63784876b9fd6d35f46581d72,credit_card,7b2d3a4794961271f9150b21fecfeed0,ali,rasoli,ali.rasoli@gmail.com
09241c552e9fe2420997a6c535e9d408,4537,sao paulo,8447ff843b2616c50c0ced28ab1dae03,credit_card,31b63ea961f9f43c21209d729d1c78e5,ali,rasoli,ali.rasoli@gmail.com
e50a30de3c32f9406a7185f40ce6874d,71540,brasilia,f169bd689fb8b32ccd62df9050aebc0b,credit_card,4d36f8266245b00faebc520e9cd963c0,ali,rasoli,ali.rasoli@gmail.com
f89c1a6b9c966869e441e55bc14acddc,13569,sao carlos,77e9941864fc840be8e4b1ba5347c0f7,credit_card,71bc170a5ad41ee9dee95f82a17860a8,ali,rasoli,ali.rasoli@gmail.com
23e96758fd640560e9b1fbcda90abfc4,5565,sao paulo,41bb5cee06dbf170878a9ef93ac7e7f5,credit_card,c5be8de5421e658a45042d6ca6a4ff64,ali,rasoli,ali.rasoli@gmail.com
369708cabd9831ea6fde670a3b602a92,3636,sao paulo,6a0a8bfbbe700284feb0845d95e0867f,credit_card,0c8b57ea62de568f13a0e101d344977e,ali,rasoli,ali.rasoli@gmail.com
5f8b4882b5a4ec7bf6d2107e6cd0cf29,24120,niteroi,f7959f8385f34c4f645327465a1c9fc4,credit_card,edfbad2944ea758725486c3bbcd04f49,ali,rasoli,ali.rasoli@gmail.com
ad6891a1937cb8723a2c08ba1ae59873,65058,sao luis,23f553848a03aaab35bb3f9f87725125,credit_card,bbf6c18e7c5a88b6adcb69af3b971207,ali,rasoli,ali.rasoli@gmail.com
ae76a4650235ab18764708174f1da31e,2983,sao paulo,e3447938231fb6ba2fee0231b51eca59,boleto,436f71c9cc0c1aab7f51dc0cd0820516,ali,rasoli,ali.rasoli@gmail.com
a1b9e0e44dbb043645cd14b00849a705,4105,sao paulo,e346cd9299371b18c0b28e8e29a5e376,credit_card,a47baae36cb2d3f2d8ab6449aee69ee4,ali,rasoli,ali.rasoli@gmail.com
443b534d0d27a8aa9a184d4869bcbe7a,89260,jaragua do sul,a5474c0071dd5d1074e12d417078bbd0,voucher,b83bcebb69cf373474b4cc3b10eb0bcc,ali,rasoli,ali.rasoli@gmail.com
126cf4e9fd189d2d64bc9b112fd6a5e8,62016,sobral,0760a852e4e9d89eb77bf631eaaf1c84,credit_card,97d4feff1fd7129bee6cde095b9dac2a,ali,rasoli,ali.rasoli@gmail.com
530220145a68ef57f0cc54faf1061f8c,35500,divinopolis,bb7c5cf4dff9994daeab7c8ee9d287aa,credit_card,352609f0f2d34ce5d3b8de817ee948d5,ali,rasoli,ali.rasoli@gmail.com
4cc465bb8ccb079ba561852ffa794668,8743,mogi das cruzes,66d03fb3c4b0f80b5db04ef9c260336d,credit_card,28f275d52ccd8b6614b71430481450fd,ali,rasoli,ali.rasoli@gmail.com
9b7822c67a91b431e9254007b587214d,71928,brasilia,a6cd683d4bd3b9b1f0aa37b27f8116d3,credit_card,d23ac17822a812782cf7f848b2a8b38b,ali,rasoli,ali.rasoli@gmail.com
1f6ba909178c5b0e523cabcadb617a4c,4938,sao paulo,bfe42c22ecbf90bc9f35cf591270b6a7,boleto,52844d80504646db0b746167070b9db0,ali,rasoli,ali.rasoli@gmail.com
39c9dc82d5f60eb1ee8bc4fe4aa29dc6,2209,sao paulo,e1da8361c76cab67aa3588a1fbf1af54,credit_card,1692078634b63c7f25aa90ee746ec498,ali,rasoli,ali.rasoli@gmail.com
560829a36d563e8395cc073071a02bfd,25850,paraiba do sul,af5b0604e113e1526593d505a26ef39d,credit_card,7df70380ca80dea85f0a7f1f57fa2f87,ali,rasoli,ali.rasoli@gmail.com
b80adce6a72fc096b80a540312a24a95,53437,paulista,9d531c565e28c3e0d756192f84d8731f,credit_card,ff722b4c68783a4459a3adb9bb4e1d0d,ali,rasoli,ali.rasoli@gmail.com
eb67e9bd3357fbacdbef99759f919573,4710,sao paulo,4da3bd761ca73d692ae0f5c252495546,debit_card,8055e963f26f70c406ca517b2c2848e6,ali,rasoli,ali.rasoli@gmail.com
70a8cfb1730fd53e5c15f2a62e1e5448,6382,carapicuiba,80d817467dc3d0a4bb5ab8986c962b1f,credit_card,7404a400814a04b9776eb50e1ef725d8,ali,rasoli,ali.rasoli@gmail.com
8891eb5ca0e28df961b2b5b8f3c0eb23,2632,sao paulo,c75acba615d2db29345327974641467d,credit_card,c2babb5fd0e3e13707274820a7227d25,ali,rasoli,ali.rasoli@gmail.com
eb03682e1118b3af176b229932bfa8be,95765,bom principio,210e60465099814a1d2c7635e4065153,credit_card,e128c3709dfb7fe87f162f7b34d1cc92,ali,rasoli,ali.rasoli@gmail.com
db781c2a257ae6fb647104d94c9af367,2631,sao paulo,8fc207e94fa91a7649c5a5dab690272a,credit_card,ae728c1061bf163b4bd256ad9ee0bb83,ali,rasoli,ali.rasoli@gmail.com
fe6d73ac006153a398439253006e5adc,36780,astolfo dutra,4b3a605942f29d490cb74bd6ace6b9f0,credit_card,41926e45719f9b923357ea3bb222195f,ali,rasoli,ali.rasoli@gmail.com
aa0fbd830c89acc3d79d311ff43d0920,80050,curitiba,1c35ac660d7ef6691b25d20df3d6eccb,credit_card,2dfefb93bf83b269520fd5b13c917c31,ali,rasoli,ali.rasoli@gmail.com
af9d76931724cedc3b32de0c5aabcc8a,30664,belo horizonte,01a75ac3dd000b7628a684be97c29234,credit_card,f195f1c82cc4be5839a1a3a2babf3a50,ali,rasoli,ali.rasoli@gmail.com
b0964d76975dbc174b623b5a300973d5,86990,marialva,0c6b011f8a4f87010c23995f5807d152,credit_card,72730619a00e0ecdecf0a4ff862d8996,ali,rasoli,ali.rasoli@gmail.com
bf60fa574e188373d3cb331d04aeb4f1,8490,sao paulo,ee0c5c649e17808bc4a363d3a80ebf85,credit_card,ba3e82857e13ba647e843f5a4ade76c1,ali,rasoli,ali.rasoli@gmail.com
66cc929741c3d1d277e05b4540bf9a8c,15015,sao jose do rio preto,f2fa3795760c35b8c05fa8e2f09d5143,voucher,c5d83c2523ef15209c8faf5133a7bafb,ali,rasoli,ali.rasoli@gmail.com
e32daa14dfa90eff675034dc7d462cf3,28909,cabo frio,3923e3ade70348985bd2ca389905cf19,credit_card,5b713e49352337557efe509b2e801183,ali,rasoli,ali.rasoli@gmail.com
23ff88906d6e5bfbb904867f888b3658,32140,contagem,e37797aedc7cd4ef82278fbc169eecaf,boleto,4e18511741b7ba8896f192fae5858e0a,ali,rasoli,ali.rasoli@gmail.com
8d1b923f85a34afac5bd669d50417602,38410,uberlandia,35660aec0cc42b6257e24281ee0e6255,credit_card,ba7e2a294a1c84d89bb8346d5343b74e,ali,rasoli,ali.rasoli@gmail.com
7897c2b0a7cb0636ec2d75020c14c1a5,86640,cafeara,b01875821b8dcb6abc61776f0f971bce,boleto,ad0fb518df54cbb079834b68141941ee,ali,rasoli,ali.rasoli@gmail.com
3ccb27f9c7ee205656acef98c19fc061,91340,porto alegre,5164933efe0cd14f31424b9badf81f19,credit_card,deb68e90fe56fe23b61f76e429516f26,ali,rasoli,ali.rasoli@gmail.com
ab23bc8d29aaf7a3978d8e819817575b,14600,sao joaquim da barra,06a6627d9cc91a04e9d146bf65fee0a2,credit_card,766fc608e4f2683020fb0a121d9db23e,ali,rasoli,ali.rasoli@gmail.com
c82a5e4fafdbeb34f08928ccfba27d14,85854,foz do iguacu,15bed8e2fec7fdbadb186b57c46c92f2,credit_card,5c37d7ba6ef2f031c34bb4fda3454018,ali,rasoli,ali.rasoli@gmail.com
7e468d618e16c6e1373fb2c4a522c969,30421,belo horizonte,5447160f15621601fa9ba2b94f4906b3,credit_card,e9cb7f668e6443a90158f7f9c90ab0f5,ali,rasoli,ali.rasoli@gmail.com
dc53883e94804c81b4afdf2c23478d97,9862,sao bernardo do campo,01855f880aae9a984c7c33b26fcf2e02,boleto,83414f98136ce687f7eb69e555b2519c,ali,rasoli,ali.rasoli@gmail.com
53b6d45cb9684a4b93e0ba2030222456,24431,sao goncalo,65312c6e4ce03c0fb633a4ac541949d8,credit_card,46d8249ea59101c7288936c3e6f155d7,ali,rasoli,ali.rasoli@gmail.com
f7c5afab273b47ab517e096e0219b932,8686,suzano,741fd1b80f015f170a7f458cf86769b8,credit_card,346317f9aff540395fe46893611854f8,ali,rasoli,ali.rasoli@gmail.com
faafae37ddb3e4af81c10a397bcca35f,7243,guarulhos,b16cec67cb3f5a4bb31abe8988b43d19,voucher,2685a4800004a12ec09d27264ff1915f,ali,rasoli,ali.rasoli@gmail.com
acca74d2a60c03b46a5256c02cef9244,89120,timbo,e6190dea235662449d160357e46eaec8,boleto,0dc56be1dabd04c994a0fce5478bb16d,ali,rasoli,ali.rasoli@gmail.com
cb96e80748675729d4d3857321cacb26,88348,camboriu,8eeda294fab8a5ed70259afb59a10ff8,credit_card,c422274e50e900b46fee429016c5458d,ali,rasoli,ali.rasoli@gmail.com
